Year,Field-Location,RecId,Source,Pedigree,Replicate,Block,Plot,Range,Pass,"LOCAL_CHECK (Yes, No[Blank])",Plot Length Field,Alley Length,Row Spacing,Plot Area,Rows/Plot,Packet/Plot,Kernels/Packet,# Seed,Date Planted,Date Harvested,Anthesis [date],Silking [date],Pollen DAP [days],Silk DAP [days],Plant Height [cm],Ear Height [cm],Stand Count [plants],Root Lodging [plants],Stalk Lodging [plants],Grain Moisture [%],Test Weight [lbs/bu],Plot Weight [lbs],Grain Yield [bu/A],"Plot Discarded [enter ""yes"" or ""blank""]",Comments,"Filler [enter ""filler"" or ""blank""]",[add additional measurements here]
2014,NEH3,2213939,GTF-01:44,CGR03/LH82,1,1,12,2,12,,20,3,30,87.5,,,,20,5/14/14,11/14/14,,,,,164,84,36,0,3,15,59.6,8.53,76.27865713,,,,
2014,NEH2,2213340,GTF-01:45,CG118/CGR01,1,4,71,4,23,,20,3,30,87.5,,,,20,5/15/14,11/5/14,7/16/14,7/19/14,62,65,180,87,36,,1,10.9,61.2,8.1,75.92727348,,,,
2014,NEH3,2214301,13WJWE:LH198:3724,Z013E0078/LH198,2,3,70,18,11,,20,3,30,87.5,,,,20,5/14/14,11/14/14,,,,,169,97,36,0,0,21.5,56,8.99,74.24452454,,,,
2014,NEH3,2214266,13WJWE:LH198:3862,Z022E0160/LH198,2,7,187,24,14,,20,3,30,87.5,,,,20,5/14/14,11/14/14,,,,,152,82,36,0,0,22.3,55.4,9.04,73.89661264,,,,
2014,NYH1,2214654,13WJWE:LH198:3181,M0045/LH198,1,7,162,5,14,,21,4,30,85,,,,80,5/29/14,12/8/14,8/8/14,,71,,234,125,36,0,12,23.6,,8.85,73.22524585,,,,
2014,NEH3,2213914,13SAJL:NURSE:0157,LH74/PHN82,1,1,10,2,10,,20,3,30,87.5,,,,20,5/14/14,11/14/14,,,,,167,92,36,0,1,17.5,58.2,8.04,69.78226781,,,,
2014,NEH2,2213330,13SAJL:NURSE:0073,B14A/H95,1,4,100,6,4,,20,3,30,87.5,,,,20,5/15/14,11/5/14,8/3/14,8/5/14,80,82,173,98,36,,0,17.7,56.5,7.8,67.53509573,,,,
2014,NEH2,2213310,13SAJL:NURSE:0189,B73/TX205,1,4,75,5,22,,20,3,30,87.5,,,,20,5/15/14,11/5/14,7/29/14,7/29/14,75,75,172,102,36,,2,18.8,55.8,7.6,64.92391544,,,,
2014,GAH1,2219922,WE13-80ISO-023-X-POL-80,Z022E0072/PB80,2,4,100,18,9,,20,6,36,84,,,,72,4/4/14,9/11/14,6/9/14,6/11/14,66,68,220,,36,0,0,15.7,65.4,6.83,63.09749635,,,,
2014,NEH3,2214283,13WJWE:LH198:3667,Z013E0034/LH198,2,3,57,17,17,,20,3,30,87.5,,,,20,5/14/14,11/14/14,,,,,174,92,36,0,0,22.5,55.4,7.56,61.63942516,,,,
2014,TXH2,2219049,WE13-80ISO-084-X-POL-80,M0039/PB80,1,6,148,9,13,,20,2,30,90,,,,,4/23/14,9/30/14,7/14/14,7/15/14,82,83,196,74,36,0,2,14.1,30.8,6.89,60.53590107,,,,
2014,NEH2,2213621,13WJWE:LH198:3061,M0346/LH198,2,2,28,14,21,,20,3,30,87.5,,,,20,5/15/14,11/5/14,7/29/14,7/29/14,75,75,146,78,36,,0,16.1,57.6,6.7,59.13870979,,,,
2014,NEH3,2214286,13WJWE:LH198:3727,Z013E0079/LH198,2,3,72,18,9,,20,3,30,87.5,,,,20,5/14/14,11/14/14,,,,,167,88,36,0,0,19.9,56.9,6.98,58.81972918,,,,
2014,NEH3,2213923,13SAJL:NURSE:0139,B73/PHG35,1,1,31,3,10,,20,3,30,87.5,,,,20,5/14/14,11/14/14,,,,,178,103,36,0,2,19.6,56.9,6.52,55.14913771,,,,
2014,NYH1,2214970,13WJWE:CG102:1256,PHN11_PHG47_0287/CG102,2,3,78,10,4,,21,4,30,85,,,,80,5/29/14,12/8/14,7/27/14,,59,,237,103,36,1,0,17.1,,6.03,54.13723263,,,,
2014,NEH3,2214326,13WJWE:LH198:3568,TX740/LH198,2,1,4,15,4,,20,3,30,87.5,,,,20,5/14/14,11/13/14,,,,,171,102,36,0,0,21.1,56.2,6.21,51.54703449,,,,
2014,NCH1,2220462,GTF-01:01,LH162/CG60,2,9,195,24,15,,16,4,38,76,,,,44,4/28/14,10/8/14,,,,,133,53,36,0,0,15.1,,4.83,49.66887961,,,,
2014,NEH3,2213943,13WJWE:LH198:3163,M0311/LH198,1,3,73,5,8,,20,3,30,87.5,,,,20,5/14/14,11/14/14,,,,,167,94,36,0,0,16.6,58.7,5.42,47.55546352,,,,
2014,NEH2,2213667,13WJWE:LH198:3826,Z022E0097/LH198,2,4,117,17,21,,20,3,30,87.5,,,,20,5/15/14,11/5/14,7/26/14,8/4/14,72,81,134,77,36,,0,18.5,56.4,5.4,46.30058203,,,,
2014,NEH2,2213686,13WJWE:LH198:3727,Z013E0079/LH198,2,5,156,19,12,,20,3,30,87.5,,,,20,5/15/14,11/5/14,7/26/14,8/4/14,72,81,162,94,36,,1,19.5,56,5,42.34488586,,,,
2014,NEH2,2213531,13WJWE:LH198:3004,B73_NC230-041-1-1-1-1/LH198,1,6,147,8,3,,20,3,30,87.5,,,,20,5/15/14,11/5/14,8/2/14,8/4/14,79,81,124,76,36,,5,22.5,54.5,5,40.76681558,,,,
2014,NEH2,2213443,13WJWE:LH198:3724,Z013E0078/LH198,1,7,190,9,3,,20,3,30,87.5,,,,20,5/15/14,11/5/14,7/29/14,7/30/14,75,76,142,84,36,,5,21.9,54.8,4.7,38.61748386,,,,
2014,NEH3,2214190,13SAJL:NURSE:0091,F42/H95,2,2,40,16,1,,20,3,30,87.5,,,,20,5/14/14,11/13/14,,,,,159,96,36,0,0,15.4,59.4,3.02,26.87895547,,,,
2014,NEH2,2213671,13WJWE:LH198:3760,Z022E0020/LH198,2,4,118,17,22,,20,3,30,87.5,,,,20,5/15/14,11/5/14,7/26/14,8/4/14,72,81,135,80,36,,6,19.6,55.8,3,25.37537011,,,,
2014,GAH1,2219644,WE13-80ISO-281-X-POL-80.2,M0048/PB80,1,2,44,3,2,,20,6,36,84,,,,72,4/4/14,9/11/14,6/20/14,6/23/14,77,80,130,60,36,0,1,15.5,47.6,1.83,16.94617346,,,,
2014,NEH2,2213547,13WJWE:LH185:2589,PB80/LH185,1,1,22,2,22,,20,3,30,87.5,,,,20,5/15/14,11/5/14,,,,,125,61,36,,9,14.6,57.4,1.8,16.17206424,,,,
2014,NEH2,2213566,13SJWE:BREED:2446/2996,LH132/LH51,2,3,93,16,4,,20,3,30,87.5,,,,20,5/15/14,11/5/14,8/2/14,8/5/14,79,82,120,62,36,,0,15.9,56.2,1.5,13.27157106,,,,
2014,NEH3,2214243,13WJWE:LH198:3043,M0058/LH198,2,4,120,20,1,,20,3,30,87.5,,,,20,5/14/14,11/13/14,,,,,147,87,36,0,0,,,,,,,,
2014,NYH1,2214918,13WJWE:CG102:1130,CG108/CG102,2,7,193,13,8,,21,4,30,85,,,,80,5/29/14,12/8/14,7/26/14,,58,,245,111,36,0,1,,,,,,,,
2014,NYH2,2215288,13WJWE:LH198:3493,PHN11_OH43_0142/LH198,1,2,84,7,17,,21,4,30,85,,,,80,5/27/14,11/25/14,8/3/14,8/3/14,68,68,227,113,35,0,0,23.8,,22.07,182.1300109,,,,
2014,NEH2,2213568,13SAJL:NURSE:0189,B73/TX205,2,3,84,16,13,,20,3,30,87.5,,,,20,5/15/14,11/5/14,7/30/14,8/4/14,76,81,216,112,35,,0,24.1,53.9,22.2,177.2677908,,,,
2014,NCH1,2220696,WE13-195ISO-085-X-POL-195,PHW65_MOG_0029/LH195,2,10,259,27,2,,16,4,38,76,,,,44,4/28/14,10/8/14,,,,,209,108,35,2,0,15.9,,16.57,168.7905183,,,,
2014,NCH1,2220574,WE13-80ISO-286-X-POL-80,(TX739);LAMA2002-10-1-B-B-B-B3-B7ORANGE-B6/PB80,2,2,17,15,4,,16,4,38,76,,,,44,4/28/14,10/8/14,,,,,251,131,35,1,1,16.2,,16.44,166.868889,,,,
2014,NEH3,2214159,LOCAL_CHECK,LOCALCHECK NE3,2,2,19,15,19,Yes,20,3,30,87.5,,,,20,5/14/14,11/14/14,,,,,187,92,35,0,0,16.4,58.6,18.95,166.6673667,,,,
2014,NEH2,2213572,13SAJL:NURSE:0157,LH74/PHN82,2,3,87,16,10,,20,3,30,87.5,,,,20,5/15/14,11/5/14,7/28/14,7/28/14,74,74,179,92,35,,0,15.9,57.4,18.7,165.4522525,,,,
2014,NEH2,2213744,13WJWE:LH198:3553,PHW65_MOG_0293/LH198,2,8,245,23,5,,20,3,30,87.5,,,,20,5/15/14,11/5/14,7/26/14,8/4/14,72,81,196,112,35,,1,17.1,57.1,18.7,163.0914594,,,,
2014,NCH1,2220537,LOCAL_CHECK,31G66,2,3,45,17,16,Yes,16,4,38,76,,,,44,4/28/14,10/8/14,,,,,218,81,35,0,1,15.4,,15.7,160.8790741,,,,
2014,NCH1,2220619,WE13-80ISO-325-X-POL-80,MOG_PHG83-197-1-1-1-1-B/PB80,2,6,108,20,8,,16,4,38,76,,,,44,4/28/14,10/8/14,,,,,225,120,35,7,0,13.9,,15.31,159.6643233,,,,
2014,NCH1,2220660,WE13-195ISO-149-X-POL-195,TX303/LH195,2,5,84,19,17,,16,4,38,76,,,,44,4/28/14,10/8/14,,,,,235,126,35,5,0,15.5,,15.59,159.5630638,,,,
2014,NCH1,2220473,13SAJL:NURSE:0079,B37/H95,2,9,200,24,20,,16,4,38,76,,,,44,4/28/14,10/8/14,,,,,208,105,35,5,0,15.2,,15.2,156.1237531,,,,
2014,DEH1,2209513,13WJWE:LH185:2601,W10004_0032/LH185,2,9,214,22,17,,17.42,2,30,77.1,,,,,5/5/14,9/29/14,7/5/14,7/5/14,61,61,166,77,35,0,0,18,,15.8,154.6890941,,TWT machine failure,,
2014,NEH3,2213941,LOCAL_CHECK,LOCALCHECK NE3,1,3,89,6,9,Yes,20,3,30,87.5,,,,20,5/14/14,11/14/14,,,,,177,86,35,0,0,15.4,59.3,17.16,152.7294291,,,,
2014,NCH1,2220571,WE13-80ISO-025-X-POL-80,LH38/PB80,2,2,20,15,1,,16,4,38,76,,,,44,4/28/14,10/8/14,,,,,189,85,35,0,0,12.4,,14.32,151.94159,,,,
2014,NCH1,2220436,WE13-195ISO-085-X-POL-195,PHW65_MOG_0029/LH195,1,6,121,8,1,,16,4,38,76,,,,44,4/28/14,10/8/14,,,,,205,105,35,0,0,14.8,,14.62,150.8747314,,,,
2014,NEH2,2213792,13WJWE:LH198:3484,PHN11_OH43_0036/LH198,2,8,221,22,20,,20,3,30,87.5,,,,20,5/15/14,11/5/14,7/30/14,7/30/14,76,76,171,80,35,,1,18.6,56.3,17.4,149.0077082,,,,
2014,NEH2,2213543,13WJWE:LH185:2286,CG123/LH185,1,1,18,2,18,,20,3,30,87.5,,,,20,5/15/14,11/5/14,7/24/14,7/23/14,70,69,178,82,35,,0,16.3,57.5,16.9,148.8151836,,,,
2014,DEH1,2209203,13WJWE:LH185:2847,Z022E0046/LH185,1,2,81,9,1,,17.42,2,30,77.1,,,,,5/5/14,9/29/14,7/7/14,7/9/14,63,65,266,136,35,0,0,19.3,55.7,15.39,148.2862599,,,,
2014,NCH1,2220427,WE13-195ISO-332-X-POL-195,MOG_MO45-071-1-1-1-1-B/LH195,1,6,154,9,7,,16,4,38,76,,,,44,4/28/14,10/8/14,,,,,216,114,35,2,0,14.2,,14.2,147.5724117,,,,
2014,ONH2,2215889,13WJWE:LH185:2118,M0076/LH185,1,3,58,2,1,,20,3,30,87.5,,,,40,5/27/14,11/29/14,7/30/14,8/2/14,64,67,240,90,35,0,2,26.6,64.4,19.06,147.1817757,,,,
2014,NCH1,2220450,WE13-195ISO-106-X-POL-195,MO44_LH145_0127/LH195,1,6,128,8,8,,16,4,38,76,,,,44,4/28/14,10/8/14,,,,,204,104,35,1,0,15.5,,14,143.2894736,,,,
2014,NCH1,2220716,WE13-195ISO-204-X-POL-195,PHW65_MOG_0012/LH195,2,10,252,27,9,,16,4,38,76,,,,44,4/28/14,10/8/14,,,,,195,93,35,0,0,15.5,,13.9,142.2659774,,,,
2014,NEH3,2214404,13WJWE:LH185:2595,LH195/LH185,2,6,152,22,9,,20,3,30,87.5,,,,20,5/14/14,11/14/14,,,,,178,82,35,0,0,17.4,58.3,16.15,140.3419982,,,,
2014,NCH1,2220330,WE13-80ISO-255-X-POL-80,MOG_MO45-139-1-1-1-1-B/PB80,1,9,228,13,13,,16,4,38,76,,,,44,4/28/14,10/8/14,,,,,213,110,35,7,0,15.7,,13.69,139.7849983,,,,
2014,NCH1,2220575,LOCAL_CHECK,31G66,2,2,18,15,3,Yes,16,4,38,76,,,,44,4/28/14,10/8/14,,,,,223,93,35,0,0,14.3,,13.4,139.0961671,,,,
2014,NCH1,2220306,WE13-80ISO-027-X-POL-80,LH51/PB80,1,5,108,7,13,,16,4,38,76,,,,44,4/28/14,10/8/14,,,,,213,111,35,0,0,15.6,,13.6,139.0307603,,,,
2014,NCH1,2220607,WE13-80ISO-159-X-POL-80,MOG_NC230-010-1-1-1-1-B/PB80,2,6,115,20,15,,16,4,38,76,,,,44,4/28/14,10/8/14,,,,,229,113,35,11,1,15.8,,13.58,138.497331,,,,
2014,NCH1,2220713,WE13-195ISO-246-X-POL-195,MOG_MO45-074-1-1-1-1-B/LH195,2,10,227,26,7,,16,4,38,76,,,,44,4/28/14,10/8/14,,,,,248,138,35,1,1,15.5,,13.5,138.1719924,,,,
2014,NEH2,2213482,13WJWE:LH198:3529,PHN11_PHW65_0294/LH198,1,6,154,8,10,,20,3,30,87.5,,,,20,5/15/14,11/5/14,7/26/14,7/26/14,72,72,185,97,35,,1,19.1,55.6,16.1,137.0280506,,,,
2014,ONH2,2215856,13WJWE:LH185:2232,M0287/LH185,1,3,51,2,8,,20,3,30,87.5,,,,40,5/27/14,11/29/14,7/30/14,8/3/14,64,68,229,98,35,0,25,26.7,63.7,17.75,136.879186,,,,
2014,NCH1,2220333,WE13-80ISO-029-X-POL-80,PHW65_MOG_0176/PB80,1,9,194,11,7,,16,4,38,76,,,,44,4/28/14,10/8/14,,,,,209,105,35,5,0,12.8,,12.94,136.6722373,,,,
2014,NEH2,2213431,13WJWE:LH198:3631,Z013E0006/LH198,1,7,194,10,2,,20,3,30,87.5,,,,20,5/15/14,11/5/14,8/2/14,8/5/14,79,82,184,97,35,,1,17.8,56.4,15.8,136.6356372,,,,
2014,ONH2,2215864,13WJWE:LH185:2193,M0003/LH185,1,3,77,3,19,,20,3,30,87.5,,,,40,5/27/14,11/29/14,7/30/14,8/2/14,64,67,245,114,35,0,7,27.1,68.4,17.79,136.4390096,,,,
2014,NEH3,2213908,13SJWE:BREED:2446/2996,LH132/LH51,1,1,27,3,14,,20,3,30,87.5,,,,20,5/14/14,11/14/14,,,,,205,117,35,0,0,17.1,58.5,15.43,134.5722577,,,,
2014,ONH2,2215754,GTF-01:54,CG118/CG44,1,7,239,9,7,,20,3,30,87.5,,,,40,5/27/14,11/29/14,7/23/14,7/24/14,57,58,228,90,35,0,14,22.8,68.9,16.5,134.0097282,,,,
2014,NCH1,2220719,WE13-195ISO-094-X-POL-195,PHN11_LH145_0028/LH195,2,10,224,26,4,,16,4,38,76,,,,44,4/28/14,10/8/14,,,,,175,75,35,0,0,15.6,,13.1,133.9193353,,,,
2014,NEH1,2213086,13WJWE:LH185:2772,Z022E0095/LH185,2,1,24,9,25,,20,3,30,87.5,,,,76,5/16/14,10/22/14,7/13/14,7/17/14,58,62,219,95,35,0,0,15.3,59.9,15.01,133.7516611,,,,
2014,NCH1,2220433,WE13-195ISO-233-X-POL-195,PHN11_PHW65_0312/LH195,1,6,140,8,20,,16,4,38,76,,,,44,4/28/14,10/8/14,,,,,200,99,35,0,0,15.7,,13.07,133.4543409,,,,
2014,NEH3,2214320,13WJWE:LH198:3625,W10005_0147/LH198,2,5,136,21,16,,20,3,30,87.5,,,,20,5/14/14,11/14/14,,,,,173,89,35,0,0,15.5,59.1,14.88,132.2801632,,,,
2014,NEH3,2214107,13WJWE:LH198:3340,MO44_PHW65_0025/LH198,1,6,176,10,16,,20,3,30,87.5,,,,20,5/14/14,11/14/14,,,,,197,97,35,0,0,18.7,57.3,15.38,131.5473074,,,,
2014,NCH1,2220538,WE13-80ISO-402-X-POL-80,Z013E0044/PB80,2,8,176,23,5,,16,4,38,76,,,,44,4/28/14,10/8/14,,,,,221,114,35,0,0,15.4,,12.8,131.1625572,,,,
2014,NCH1,2220650,WE13-195ISO-263-X-POL-195,Z022E0048/LH195,2,5,91,19,10,,16,4,38,76,,,,44,4/28/14,10/8/14,,,,,199,91,35,1,0,14.2,,12.47,129.5935193,,,,
2014,NCH1,2220419,WE13-195ISO-396-X-POL-195,B73_NC230-128-1-1-1-1/LH195,1,6,120,7,1,,16,4,38,76,,,,44,4/28/14,10/8/14,,,,,204,98,35,6,0,14.9,,12.56,129.4639168,,,,
2014,NEH2,2213372,13WJWE:LH198:3100,M0309/LH198,1,8,217,11,24,,20,3,30,87.5,,,,20,5/15/14,11/5/14,7/29/14,8/4/14,75,81,162,97,35,,2,18.1,56.2,15,129.243956,,,,
2014,NEH2,2213519,13WJWE:LH198:3556,PHW65_MOG_0511/LH198,1,6,156,8,12,,20,3,30,87.5,,,,20,5/15/14,11/5/14,7/26/14,7/26/14,72,72,180,100,35,,0,18.2,56.4,15,129.086149,,,,
2014,NCH1,2220380,WE13-195ISO-021-X-POL-195,M0276/LH195,1,2,29,3,12,,16,4,38,76,,,,44,4/28/14,10/8/14,,,,,199,99,35,0,0,15.4,,12.52,128.2933763,,,,
2014,IAH1c,2187164,13SAJL:NURSE:0103,PHW52/PHM49,1,5,156,17,7,,20,3,30,85,,,,72,5/9/14,10/20/14,7/20/14,7/20/14,72,72,203,95,35,0,0,23.8,54,15.5,127.911879,,,,
2014,NCH1,2220342,WE13-80ISO-319-X-POL-80,MOG_LH123HT-059-1-1-1-1-B/PB80,1,9,221,13,20,,16,4,38,76,,,,44,4/28/14,10/8/14,,,,,241,115,35,3,0,14.3,,12.3,127.677825,,,,
2014,NCH1,2220638,WE13-195ISO-407-X-POL-195,M0099/LH195,2,7,159,22,19,,16,4,38,76,,,,44,4/28/14,10/8/14,,,,,231,118,35,0,0,15.5,,12.4,126.9135338,,,,
2014,NCH1,2220216,13SAJL:NURSE:0163,B73/PHN82,1,10,260,14,20,,16,4,38,76,,,,44,4/28/14,10/8/14,,,,,186,91,35,0,0,15,,12.3,126.634949,,,,
2014,NCH1,2220603,WE13-80ISO-346-X-POL-80,PHN11_OH43_0045/PB80,2,6,145,22,5,,16,4,38,76,,,,44,4/28/14,10/8/14,,,,,209,98,35,1,0,13.7,,12,125.4358232,,,,
2014,NCH1,2220677,WE13-195ISO-199-X-POL-195,PHN11_PHW65_0275/LH195,2,10,238,26,18,,16,4,38,76,,,,44,4/28/14,10/8/14,,,,,191,81,35,0,0,15.5,,12.25,125.3782894,,,,
2014,NEH3,2214000,13WJWE:LH198:3793,Z022E0077/LH198,1,5,134,8,14,,20,3,30,87.5,,,,20,5/14/14,11/14/14,,,,,180,98,35,0,0,18.8,57.3,14.6,124.7222586,,,,
2014,NEH2,2213409,13WJWE:LH198:3826,Z022E0097/LH198,1,2,50,4,2,,20,3,30,87.5,,,,20,5/15/14,11/5/14,7/26/14,8/4/14,72,81,191,99,35,,0,16.6,57.3,14.2,124.5918048,,,,
2014,NCH1,2220398,WE13-195ISO-231-X-POL-195,W10005_0346/LH195,1,7,155,9,6,,16,4,38,76,,,,44,4/28/14,10/8/14,,,,,204,103,35,0,0,15.3,,12.1,124.1361647,,,,
2014,NEH2,2213778,13WJWE:LH198:3505,PHN11_PHG47_0172/LH198,2,8,252,23,12,,20,3,30,87.5,,,,20,5/15/14,11/5/14,7/26/14,7/26/14,72,72,171,95,35,,0,14,58.8,13.7,123.9521603,,,,
2014,ONH2,2215845,13WJWE:LH198:3619,W10005_0037/LH198,1,1,7,1,7,,20,3,30,87.5,,,,40,5/27/14,11/29/14,7/28/14,8/2/14,62,67,243,97,35,0,14,26.1,68.4,15.77,122.6058559,,,,
2014,DEH1,2209208,13WJWE:LH185:2661,Z013E0028/LH185,1,9,234,24,7,,17.42,2,30,77.1,,,,,5/5/14,9/29/14,7/11/14,7/12/14,67,68,228,115,35,0,0,18.8,55.9,12.6,122.1561485,,,,
2014,NYH2,2215158,13WJWE:LH198:3220,M0085/LH198,1,7,175,11,26,,21,4,30,85,,,,80,5/27/14,11/25/14,8/5/14,8/5/14,70,70,223,110,35,0,0,25.8,,15.19,122.0635196,,,,
2014,NEH2,2213358,13WJWE:LH198:3124,M0118/LH198,1,8,252,12,12,,20,3,30,87.5,,,,20,5/15/14,11/5/14,7/26/14,8/4/14,72,81,179,103,35,,0,16.3,57.4,13.8,121.5177239,,,,
2014,NYH1,2214889,13WJWE:LH198:3019,M0012/LH198,2,4,104,10,30,,21,4,30,85,,,,80,5/29/14,12/8/14,8/6/14,,69,,251,114,35,0,5,19,,13.8,121.0565561,,,,
2014,NCH1,2220355,WE13-80ISO-034-X-POL-80,MOG_NC230-009-1-1-1-1-B/PB80,1,9,204,12,4,,16,4,38,76,,,,44,4/28/14,10/8/14,,,,,219,126,35,23,0,15.3,,11.7,120.0324898,,,,
2014,NCH1,2220588,WE13-80ISO-136-X-POL-80,PHN11_PHG47_0390/PB80,2,6,101,20,1,,16,4,38,76,,,,44,4/28/14,10/8/14,,,,,204,101,35,13,0,13.1,,11.14,117.2558475,,,,
2014,NEH2,2213602,13WJWE:LH198:3055,M0266/LH198,2,2,37,14,12,,20,3,30,87.5,,,,20,5/15/14,11/5/14,7/29/14,7/29/14,75,75,192,102,35,,0,17.9,56.7,13.5,116.603613,,,,
2014,NEH2,2213799,13WJWE:LH185:2301,CGR03/LH185,2,1,12,13,12,,20,3,30,87.5,,,,20,5/15/14,11/5/14,7/24/14,7/24/14,70,70,180,77,35,,1,15.1,58.3,13,116.1144112,,,,
2014,NCH1,2220590,WE13-80ISO-255-X-POL-80,MOG_MO45-139-1-1-1-1-B/PB80,2,6,121,21,20,,16,4,38,76,,,,44,4/28/14,10/8/14,,,,,215,101,35,5,0,15.4,,11.2,114.7672376,,,,
2014,NCH1,2220489,WE13-80ISO-398-X-POL-80,M0315/PB80,2,4,56,17,5,,16,4,38,76,,,,44,4/28/14,10/8/14,,,,,210,106,35,1,0,13.8,,10.9,113.8055145,,,,
2014,IAH4,2186266,13WJWE:LH185:2448,MOG_PHG83-211-1-1-1-1-B/LH185,1,2,71,9,44,,20,3,30,85,,,,72,5/19/14,10/28/14,,,,,250,115,35,2,0,20.8,53.9,13.18,113.0484992,,,,
2014,NEH3,2214078,13WJWE:LH198:3463,PHN11_LH145_0005/LH198,1,6,213,12,13,,20,3,30,87.5,,,,20,5/14/14,11/14/14,,,,,176,93,35,0,0,15.2,59.5,12.66,112.9443837,,,,
2014,NCH1,2220325,WE13-80ISO-156-X-POL-80,MOG_PHG83-090-1-1-1-1-B/PB80,1,9,197,11,4,,16,4,38,76,,,,44,4/28/14,10/8/14,,,,,246,129,35,8,2,14.4,,10.81,112.0802268,,,,
2014,NEH2,2213574,13SAJL:NURSE:0097,PHG39/PHM49,2,3,78,16,19,,20,3,30,87.5,,,,20,5/15/14,11/5/14,7/30/14,8/4/14,76,81,175,87,35,,0,16.9,57.2,12.7,111.0298688,,,,
2014,NCH1,2220336,WE13-80ISO-039-X-POL-80,PHN11_OH43_0075/PB80,1,9,196,11,5,,16,4,38,76,,,,44,4/28/14,10/8/14,,,,,199,99,35,3,0,13.7,,10.6,110.8016438,,,,
2014,NCH1,2220630,WE13-195ISO-318-X-POL-195.2,M0001/LH195,2,7,148,22,8,,16,4,38,76,,,,44,4/28/14,10/8/14,,,,,199,88,35,1,0,15.4,,10.7,109.6437002,,,,
2014,NEH3,2214018,13WJWE:LH198:3772,Z022E0095/LH198,1,5,149,9,12,,20,3,30,87.5,,,,20,5/14/14,11/14/14,,,,,169,85,35,0,0,16.8,58.6,12.39,108.4500395,,,,
2014,NEH3,2214089,13WJWE:LH198:3391,MOG_LH145_0173/LH198,1,6,159,9,2,,20,3,30,87.5,,,,20,5/14/14,11/13/14,,,,,184,106,35,0,0,17.6,58.3,12.42,107.6673166,,,,
2014,NEH3,2214357,13WJWE:LH198:3343,MO44_PHW65_0035/LH198,2,8,214,25,14,,20,3,30,87.5,,,,20,5/14/14,11/14/14,,,,,181,89,35,0,0,19.2,57.1,12.64,107.4468076,,,,
2014,NCH1,2220323,WE13-80ISO-030-X-POL-80,MO44_LH145_0081/PB80,1,9,193,11,8,,16,4,38,76,,,,44,4/28/14,10/8/14,,,,,201,115,35,14,0,14.2,,10.29,106.9380364,,,,
2014,NCH1,2220369,WE13-195ISO-295-X-POL-195,M0382/LH195,1,2,23,3,18,,16,4,38,76,,,,44,4/28/14,10/8/14,,,,,193,95,35,0,0,15.3,,10.4,106.6955465,,,,
2014,NCH1,2220382,WE13-195ISO-115-X-POL-195,M0127/LH195,1,2,22,3,19,,16,4,38,76,,,,44,4/28/14,10/8/14,,,,,200,95,35,0,0,15.7,,10.4,106.1916714,,,,
2014,MOH1,2211617,13WJWE:LH185:2211,M0077/LH185,1,2,111,5,11,,20,3,36,102,,,,70,5/7/14,10/22/14,7/14/14,7/14/14,68,68,217,92,35,0,0,18.1,,14.24,105.2535746,,,,
2014,NEH3,2213986,13WJWE:LH198:3088,M0106/LH198,1,3,95,6,15,,20,3,30,87.5,,,,20,5/14/14,11/14/14,,,,,190,93,35,0,0,20,56.4,12.44,104.6997029,,,,
2014,NCH1,2220351,WE13-80ISO-058-X-POL-80,PHN11_OH43_0142/PB80,1,9,220,12,20,,16,4,38,76,,,,44,4/28/14,10/8/14,,,,,190,99,35,2,0,15.4,,10.2,104.5201628,,,,
2014,NEH2,2213421,13WJWE:LH198:3844,Z022E0042/LH198,1,2,37,3,12,,20,3,30,87.5,,,,20,5/15/14,11/5/14,7/28/14,7/28/14,74,74,178,98,35,,1,16.8,57.2,11.9,104.1610549,,,,
2014,NEH2,2213411,13WJWE:LH198:3829,Z022E0105/LH198,1,2,53,4,5,,20,3,30,87.5,,,,20,5/15/14,11/5/14,7/26/14,8/4/14,72,81,192,103,35,,0,18.2,56.1,12.1,104.1294935,,,,
2014,NEH2,2213515,13WJWE:LH198:3409,MOG_MO45-085-1-1-1-1-B/LH198,1,6,119,6,23,,20,3,30,87.5,,,,20,5/15/14,11/5/14,7/26/14,8/4/14,72,81,166,101,35,,5,15,58.5,11.5,102.83758,,,,
2014,NEH3,2214167,13SAJL:NURSE:0181,LH74/TX205,2,2,44,17,4,,20,3,30,87.5,,,,20,5/14/14,11/13/14,,,,,181,110,35,0,5,16.7,58.7,11.72,102.7088094,,,,
2014,NEH3,2214113,13WJWE:LH198:3439,MOG_OH43_0439/LH198,1,6,190,11,11,,20,3,30,87.5,,,,20,5/14/14,11/14/14,,,,,192,109,35,0,2,18.1,57.9,11.79,101.5857494,,,,
2014,NCH1,2220262,WE13-80ISO-023-X-POL-80,Z022E0072/PB80,1,1,10,2,10,,16,4,38,76,,,,44,4/28/14,10/8/14,,,,,196,88,35,0,0,13.8,,9.68,101.0676495,,,,
2014,NYH1,2214976,13WJWE:CG102:1236,PHN11_LH145_0005/CG102,2,3,73,9,36,,21,4,30,85,,,,80,5/29/14,12/8/14,7/31/14,,63,,223,85,35,0,1,18.3,,11.38,100.690507,,,,
2014,NEH3,2213963,13WJWE:LH198:3061,M0346/LH198,1,3,71,5,10,,20,3,30,87.5,,,,20,5/14/14,11/14/14,,,,,196,102,35,0,0,18,57.9,11.61,100.1569646,,,,
